locus_tag	ftype	length_bp	gene	EC_number	COG	product
AMANMOLG_03756	CDS	882	hcaB_4	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
AMANMOLG_03757	CDS	204				hypothetical protein
AMANMOLG_03758	CDS	1470	ansP1		COG1113	L-asparagine permease 1
AMANMOLG_03759	CDS	207			COG3391	PE-PGRS family protein PE_PGRS17
AMANMOLG_03760	CDS	447				hypothetical protein
AMANMOLG_03761	CDS	225				hypothetical protein
AMANMOLG_03762	CDS	336	rbpA			RNA polymerase-binding protein RbpA
AMANMOLG_03763	CDS	2790	ppm1_2		COG0815	Bifunctional apolipoprotein N-acyltransferase/polyprenol monophosphomannose synthase
AMANMOLG_03764	CDS	1605	hutI_2	3.5.2.7		Imidazolonepropionase
AMANMOLG_03765	CDS	531				hypothetical protein
AMANMOLG_03766	CDS	714	clcD	3.1.1.45		Carboxymethylenebutenolidase
AMANMOLG_03767	CDS	267	rpsR1_2		COG0238	30S ribosomal protein S18 1
AMANMOLG_03768	CDS	306	rpsN		COG0199	30S ribosomal protein S14
AMANMOLG_03769	CDS	165	rpmG2_2		COG0267	50S ribosomal protein L33 2
AMANMOLG_03770	CDS	237	rpmB_2		COG0227	50S ribosomal protein L28
AMANMOLG_03771	CDS	636				hypothetical protein
AMANMOLG_03772	CDS	402				hypothetical protein
AMANMOLG_03773	CDS	405				hypothetical protein
AMANMOLG_03774	CDS	3585	cobN	6.6.1.2		Aerobic cobaltochelatase subunit CobN
AMANMOLG_03775	CDS	153	mazE7			Antitoxin MazE7
AMANMOLG_03776	CDS	315	mazF7	3.1.-.-	COG2337	putative endoribonuclease MazF7
AMANMOLG_03777	CDS	1092				hypothetical protein
AMANMOLG_03778	CDS	627	cobH	5.4.99.61	COG2082	Precorrin-8X methylmutase
AMANMOLG_03779	CDS	1527	cobIJ		COG1010	Cobalamin biosynthesis protein CobIJ
AMANMOLG_03780	CDS	801				putative protein
AMANMOLG_03781	CDS	426				putative protein
AMANMOLG_03782	CDS	924	blaC	3.5.2.6	COG2367	Beta-lactamase
AMANMOLG_03783	CDS	564	sigC		COG1595	ECF RNA polymerase sigma factor SigC
AMANMOLG_03784	CDS	735	cobK	1.3.1.54	COG2099	Precorrin-6A reductase
AMANMOLG_03785	CDS	756	cobM	2.1.1.133	COG2875	Precorrin-4 C(11)-methyltransferase
AMANMOLG_03786	CDS	1173	cobL	2.1.1.132	COG2241	Precorrin-6Y C(5,15)-methyltransferase [decarboxylating]
AMANMOLG_03787	CDS	750		1.-.-.-	COG1028	putative oxidoreductase
AMANMOLG_03788	CDS	408		1.3.98.-		F420H(2)-dependent biliverdin reductase
AMANMOLG_03789	CDS	1428				hypothetical protein
AMANMOLG_03790	CDS	300				hypothetical protein
AMANMOLG_03791	CDS	972				hypothetical protein
AMANMOLG_03792	CDS	315				hypothetical protein
AMANMOLG_03793	CDS	1971				hypothetical protein
AMANMOLG_03794	CDS	573	lppJ			Putative lipoprotein LppJ
AMANMOLG_03795	CDS	444				hypothetical protein
AMANMOLG_03796	CDS	210				hypothetical protein
AMANMOLG_03797	CDS	189				hypothetical protein
AMANMOLG_03798	CDS	105				hypothetical protein
AMANMOLG_03799	CDS	456				hypothetical protein
AMANMOLG_03800	CDS	744				hypothetical protein
AMANMOLG_03801	CDS	1146				hypothetical protein
AMANMOLG_03802	CDS	1410	narK_2		COG2223	Nitrate/nitrite transporter NarK
AMANMOLG_03803	CDS	546	aac	2.3.1.-		Aminoglycoside 2'-N-acetyltransferase
AMANMOLG_03804	CDS	903	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
AMANMOLG_03805	CDS	654	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
AMANMOLG_03806	CDS	993				hypothetical protein
AMANMOLG_03807	CDS	3630				hypothetical protein
AMANMOLG_03808	CDS	1392	narK_3		COG2223	Nitrate/nitrite transporter NarK
AMANMOLG_03809	CDS	258				hypothetical protein
AMANMOLG_03810	CDS	1194				hypothetical protein
AMANMOLG_03811	CDS	1683	lcfB_4	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
AMANMOLG_03812	CDS	2196		1.3.99.-		Acyl-CoA dehydrogenase FadE34
AMANMOLG_03813	CDS	1134				hypothetical protein
AMANMOLG_03814	CDS	621				hypothetical protein
AMANMOLG_03815	CDS	582				hypothetical protein
AMANMOLG_03816	CDS	735				hypothetical protein
AMANMOLG_03817	CDS	921			COG3662	putative protein
AMANMOLG_03818	CDS	429		3.1.-.-		Ribonuclease VapC25
AMANMOLG_03819	CDS	1680				hypothetical protein
AMANMOLG_03820	CDS	270	csoR_2		COG1937	Copper-sensing transcriptional repressor CsoR
AMANMOLG_03821	CDS	390				hypothetical protein
AMANMOLG_03822	CDS	1857				hypothetical protein
AMANMOLG_03823	CDS	1203				hypothetical protein
AMANMOLG_03824	CDS	93				hypothetical protein
AMANMOLG_03825	CDS	1206				hypothetical protein
AMANMOLG_03826	CDS	1287		1.1.2.-	COG0277	L-gulono-1,4-lactone dehydrogenase
AMANMOLG_03827	CDS	285				hypothetical protein
AMANMOLG_03828	CDS	696	ttgV_2			HTH-type transcriptional regulator TtgV
AMANMOLG_03829	CDS	1341				hypothetical protein
AMANMOLG_03830	CDS	819	phy	3.7.1.4		Phloretin hydrolase
AMANMOLG_03831	CDS	561				putative HTH-type transcriptional regulator
AMANMOLG_03832	CDS	1215		1.14.-.-	COG2124	Cytochrome P450 144
AMANMOLG_03833	CDS	450				hypothetical protein
AMANMOLG_03834	CDS	1794				hypothetical protein
AMANMOLG_03835	CDS	564				hypothetical protein
AMANMOLG_03836	CDS	2184	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
AMANMOLG_03837	CDS	1521	eccB5	3.6.-.-		ESX-5 secretion system ATPase EccB5
AMANMOLG_03838	CDS	4176	eccC5_2		COG1674	ESX-5 secretion system protein EccC5
AMANMOLG_03839	CDS	1182		1.14.-.-		Putative cytochrome P450 143
AMANMOLG_03840	CDS	204				hypothetical protein
AMANMOLG_03841	tRNA	76				tRNA-His(gtg)
AMANMOLG_03842	CDS	699	orn	3.1.-.-	COG1949	Oligoribonuclease
AMANMOLG_03843	CDS	1602				hypothetical protein
AMANMOLG_03844	CDS	807				hypothetical protein
AMANMOLG_03845	CDS	1338				hypothetical protein
AMANMOLG_03846	CDS	822				hypothetical protein
AMANMOLG_03847	CDS	648				hypothetical protein
AMANMOLG_03848	CDS	1644	fadD3_2	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
AMANMOLG_03849	CDS	747	scoA	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
AMANMOLG_03850	CDS	657	scoB	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
AMANMOLG_03851	CDS	1590		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
AMANMOLG_03852	CDS	1965	accA1_2		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
AMANMOLG_03853	CDS	1185	mmgC_5	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
AMANMOLG_03854	CDS	558				hypothetical protein
AMANMOLG_03855	CDS	822	citE	4.1.-.-	COG2301	Citrate lyase subunit beta-like protein
AMANMOLG_03856	CDS	1074	bkdA	1.2.4.4	COG1071	3-methyl-2-oxobutanoate dehydrogenase subunit alpha
AMANMOLG_03857	CDS	1047	bkdB	1.2.4.4	COG0022	3-methyl-2-oxobutanoate dehydrogenase subunit beta
AMANMOLG_03858	CDS	1182	bkdC	2.3.1.168	COG0508	Dihydrolipoyllysine-residue acyltransferase component of branched-chain alpha-ketoacid dehydrogenase complex
AMANMOLG_03859	CDS	426		3.1.-.-		Ribonuclease VapC38
AMANMOLG_03860	CDS	753				hypothetical protein
AMANMOLG_03861	CDS	624				hypothetical protein
AMANMOLG_03862	CDS	192				hypothetical protein
AMANMOLG_03863	CDS	282				hypothetical protein
AMANMOLG_03864	CDS	255				hypothetical protein
AMANMOLG_03865	CDS	234				hypothetical protein
AMANMOLG_03866	CDS	159				hypothetical protein
AMANMOLG_03867	CDS	1128			COG0582	Putative prophage phiRv2 integrase
AMANMOLG_03868	CDS	366				putative protein
AMANMOLG_03869	CDS	261				hypothetical protein
AMANMOLG_03870	CDS	393				hypothetical protein
AMANMOLG_03871	CDS	1428				hypothetical protein
AMANMOLG_03872	CDS	246				Antitoxin
AMANMOLG_03873	CDS	324				Toxin
AMANMOLG_03874	CDS	492				hypothetical protein
AMANMOLG_03875	CDS	534				hypothetical protein
AMANMOLG_03876	CDS	1440				hypothetical protein
AMANMOLG_03877	CDS	201				hypothetical protein
AMANMOLG_03878	CDS	465				hypothetical protein
AMANMOLG_03879	CDS	999	xerC_3			Tyrosine recombinase XerC
AMANMOLG_03880	CDS	432				putative protein
AMANMOLG_03881	tRNA	75				tRNA-Val(gac)
AMANMOLG_03882	tRNA	74				tRNA-Cys(gca)
AMANMOLG_03883	tRNA	74				tRNA-Gly(gcc)
AMANMOLG_03884	tRNA	73				tRNA-Val(cac)
AMANMOLG_03885	CDS	309				hypothetical protein
AMANMOLG_03886	CDS	1497	arsC	1.20.4.4		Arsenate reductase
AMANMOLG_03887	CDS	381	arsR1		COG0640	Arsenic resistance transcriptional regulator ArsR1
AMANMOLG_03888	CDS	459	cadI		COG0346	Cadmium-induced protein CadI
AMANMOLG_03889	CDS	360				hypothetical protein
AMANMOLG_03890	CDS	333				hypothetical protein
AMANMOLG_03891	CDS	447				hypothetical protein
AMANMOLG_03892	CDS	657			COG0586	putative membrane protein
AMANMOLG_03893	CDS	630		2.7.1.-	COG3896	Putative O-phosphotransferase
AMANMOLG_03894	CDS	381				hypothetical protein
AMANMOLG_03895	CDS	582		2.5.1.17	COG2096	Corrinoid adenosyltransferase
AMANMOLG_03896	CDS	1257	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
AMANMOLG_03897	rRNA	1529				16S ribosomal RNA
AMANMOLG_03898	rRNA	3129				23S ribosomal RNA
AMANMOLG_03899	rRNA	76				5S ribosomal RNA (partial)
AMANMOLG_03900	CDS	498	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
AMANMOLG_03901	CDS	1491	alkA		COG0122	putative bifunctional transcriptional activator/DNA repair enzyme AlkA
AMANMOLG_03902	CDS	1626			COG2114	putative protein
AMANMOLG_03903	CDS	1608			COG2114	putative protein
AMANMOLG_03904	CDS	1572			COG2114	putative protein
AMANMOLG_03905	CDS	672	nucS	3.1.-.-	COG1637	Endonuclease NucS
AMANMOLG_03906	CDS	456	epi	5.1.99.-	COG0346	Ethylmalonyl-CoA/methylmalonyl-CoA epimerase
AMANMOLG_03907	CDS	1131	fadA4	2.3.1.9	COG0183	putative acetyl-CoA acetyltransferase
AMANMOLG_03908	CDS	882			COG3118	putative protein
AMANMOLG_03909	CDS	204				putative PE-PGRS family protein PE_PGRS24
AMANMOLG_03910	CDS	606				hypothetical protein
AMANMOLG_03911	CDS	948	sigJ			ECF RNA polymerase sigma factor SigJ
AMANMOLG_03912	CDS	1317		2.6.1.-	COG0161	putative aminotransferase
AMANMOLG_03913	CDS	1218				hypothetical protein
AMANMOLG_03914	CDS	1509	galP			Galactose-proton symporter
AMANMOLG_03915	CDS	1152	agaA	3.5.1.-	COG1820	N-acetylgalactosamine-6-phosphate deacetylase
AMANMOLG_03916	CDS	846				hypothetical protein
AMANMOLG_03917	CDS	312				hypothetical protein
AMANMOLG_03918	CDS	441	merR1			Mercuric resistance operon regulatory protein
AMANMOLG_03919	CDS	870	yhjD		COG1295	Inner membrane protein YhjD
AMANMOLG_03920	CDS	1011	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
AMANMOLG_03921	CDS	633				hypothetical protein
AMANMOLG_03922	CDS	1230	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
AMANMOLG_03923	CDS	213				hypothetical protein
AMANMOLG_03924	CDS	1350	metY	2.5.1.49	COG2873	O-acetyl-L-homoserine sulfhydrylase
AMANMOLG_03925	CDS	1140	metXA	2.3.1.31	COG2021	Homoserine O-acetyltransferase
AMANMOLG_03926	CDS	711		2.1.1.-	COG0500	putative methyltransferase
AMANMOLG_03927	CDS	1212				PPE family protein PPE34
AMANMOLG_03928	CDS	798	lin	3.4.-.-		Linocin-M18
AMANMOLG_03929	CDS	1008	yfeX	1.11.1.-	COG2837	Dye-decolorizing peroxidase YfeX
AMANMOLG_03930	CDS	1302	apeB	3.4.11.-	COG1362	putative M18 family aminopeptidase 2
AMANMOLG_03931	CDS	348				hypothetical protein
AMANMOLG_03932	CDS	657		2.8.3.-	COG1670	Putative succinyl-CoA transferase
AMANMOLG_03933	CDS	2301	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
AMANMOLG_03934	CDS	630				hypothetical protein
AMANMOLG_03935	CDS	957	cpdA	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
AMANMOLG_03936	CDS	1599	cpsY	2.7.-.-		Exopolysaccharide phosphotransferase CpsY
AMANMOLG_03937	CDS	390				hypothetical protein
AMANMOLG_03938	CDS	1584	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
AMANMOLG_03939	CDS	1095	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
AMANMOLG_03940	CDS	183				hypothetical protein
AMANMOLG_03941	CDS	1107				hypothetical protein
AMANMOLG_03942	CDS	888				hypothetical protein
AMANMOLG_03943	CDS	681				hypothetical protein
AMANMOLG_03944	CDS	99				hypothetical protein
AMANMOLG_03945	CDS	423				hypothetical protein
AMANMOLG_03946	CDS	813				hypothetical protein
AMANMOLG_03947	CDS	765				hypothetical protein
AMANMOLG_03948	CDS	948	mshD	2.3.1.189	COG0456	Mycothiol acetyltransferase
AMANMOLG_03949	CDS	777	pstB1	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 1
AMANMOLG_03950	CDS	642	phoU2		COG0704	Phosphate-specific transport system accessory protein PhoU 
AMANMOLG_03951	CDS	2055	tagU	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
AMANMOLG_03952	CDS	1170	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
AMANMOLG_03953	CDS	1017	desA1	1.14.19.-		Putative acyl-[acyl-carrier-protein] desaturase DesA1
AMANMOLG_03954	CDS	642				hypothetical protein
AMANMOLG_03955	CDS	1083				hypothetical protein
AMANMOLG_03956	CDS	324	kmtR		COG0640	HTH-type transcriptional regulator KmtR
AMANMOLG_03957	CDS	633	tadA_2	3.5.4.33		tRNA-specific adenosine deaminase
AMANMOLG_03958	CDS	906		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
AMANMOLG_03959	CDS	816				hypothetical protein
AMANMOLG_03960	tRNA	74				tRNA-Lys(ttt)
AMANMOLG_03961	tRNA	76				tRNA-Glu(ttc)
AMANMOLG_03962	tRNA	77				tRNA-Asp(gtc)
AMANMOLG_03963	tRNA	77				tRNA-Phe(gaa)
AMANMOLG_03964	CDS	414				PE-PGRS family protein PE_PGRS26
AMANMOLG_03965	CDS	405				hypothetical protein
AMANMOLG_03966	CDS	543				hypothetical protein
AMANMOLG_03967	CDS	705				hypothetical protein
AMANMOLG_03968	CDS	255				hypothetical protein
AMANMOLG_03969	CDS	486				putative protein
AMANMOLG_03970	CDS	282				putative protein
AMANMOLG_03971	CDS	1299	rtcB	6.5.1.-	COG1690	RNA-splicing ligase RtcB
AMANMOLG_03972	CDS	393			COG1371	putative protein archease
AMANMOLG_03973	CDS	1125				putative protein
AMANMOLG_03974	CDS	255				Putative uncharacterized protein
AMANMOLG_03975	CDS	1167				putative protein
AMANMOLG_03976	CDS	432	hrp1		COG0517	Hypoxic response protein 1
AMANMOLG_03977	CDS	1182	rip3		COG0517	Putative zinc metalloprotease Rip3
AMANMOLG_03978	CDS	705				Universal stress protein
AMANMOLG_03979	CDS	894			COG0589	Universal stress protein
AMANMOLG_03980	CDS	822				hypothetical protein
AMANMOLG_03981	CDS	675				hypothetical protein
AMANMOLG_03982	CDS	426				hypothetical protein
AMANMOLG_03983	CDS	354				hypothetical protein
AMANMOLG_03984	CDS	729				hypothetical protein
AMANMOLG_03985	CDS	441				hypothetical protein
AMANMOLG_03986	CDS	501				hypothetical protein
AMANMOLG_03987	CDS	318				hypothetical protein
AMANMOLG_03988	CDS	162				hypothetical protein
AMANMOLG_03989	CDS	1212				hypothetical protein
AMANMOLG_03990	CDS	975	ccsA			Cytochrome c biogenesis protein CcsA
AMANMOLG_03991	CDS	1590	ccs1			Cytochrome c biogenesis protein Ccs1
AMANMOLG_03992	CDS	780				hypothetical protein
AMANMOLG_03993	CDS	612	resA_3			Thiol-disulfide oxidoreductase ResA
AMANMOLG_03994	CDS	609			COG0406	putative protein
AMANMOLG_03995	CDS	1389	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
AMANMOLG_03996	CDS	396				hypothetical protein
AMANMOLG_03997	CDS	1305	gabP		COG1113	GABA permease
AMANMOLG_03998	CDS	306				hypothetical protein
AMANMOLG_03999	CDS	351		2.1.1.157		Sarcosine/dimethylglycine N-methyltransferase
AMANMOLG_04000	CDS	858				hypothetical protein
AMANMOLG_04001	CDS	117				hypothetical protein
AMANMOLG_04002	CDS	696		3.1.1.-		GDSL lipase
AMANMOLG_04003	CDS	1233				hypothetical protein
AMANMOLG_04004	CDS	477				hypothetical protein
AMANMOLG_04005	CDS	1173	pknL	2.7.11.1	COG0515	Serine/threonine-protein kinase PknL
AMANMOLG_04006	CDS	465				DNA-binding protein
AMANMOLG_04007	CDS	1551	mptA	2.4.1.-		Alpha-(1->6)-mannopyranosyltransferase A
AMANMOLG_04008	CDS	993	sdsA	2.5.1.84		All-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific)
AMANMOLG_04009	CDS	906				hypothetical protein
AMANMOLG_04010	CDS	684	lppM			Protein LppM
AMANMOLG_04011	CDS	621				hypothetical protein
AMANMOLG_04012	CDS	405				hypothetical protein
AMANMOLG_04013	CDS	432	mraZ		COG2001	Transcriptional regulator MraZ
AMANMOLG_04014	CDS	1035	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
AMANMOLG_04015	CDS	1155				hypothetical protein
AMANMOLG_04016	CDS	1821	pbpB		COG0768	Penicillin-binding protein PbpB
AMANMOLG_04017	CDS	186				hypothetical protein
AMANMOLG_04018	CDS	468				hypothetical protein
AMANMOLG_04019	CDS	3399				hypothetical protein
AMANMOLG_04020	CDS	1548	ilvX	2.2.1.6	COG0028	Putative acetolactate synthase large subunit IlvX
AMANMOLG_04021	CDS	837				hypothetical protein
AMANMOLG_04022	CDS	5010				hypothetical protein
AMANMOLG_04023	CDS	258				hypothetical protein
AMANMOLG_04024	CDS	9348				hypothetical protein
AMANMOLG_04025	CDS	1095	fcl_2	1.1.1.271		GDP-L-fucose synthase
AMANMOLG_04026	CDS	1011		4.1.3.39		4-hydroxy-2-oxovalerate aldolase
AMANMOLG_04027	CDS	1674	ilvB2	2.2.1.6	COG0028	Putative acetolactate synthase large subunit IlvB2
AMANMOLG_04028	CDS	390				hypothetical protein
AMANMOLG_04029	CDS	507				hypothetical protein
AMANMOLG_04030	CDS	792	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
AMANMOLG_04031	CDS	1350	kgtP			Alpha-ketoglutarate permease
AMANMOLG_04032	CDS	297				PE family protein PE13
AMANMOLG_04033	CDS	609	rmlC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
AMANMOLG_04034	CDS	996	rmlB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
AMANMOLG_04035	CDS	858				hypothetical protein
AMANMOLG_04036	CDS	222	infA		COG0361	Translation initiation factor IF-1
AMANMOLG_04037	CDS	375	rpsM		COG0099	30S ribosomal protein S13
AMANMOLG_04038	CDS	420	rpsK		COG0100	30S ribosomal protein S11
AMANMOLG_04039	CDS	606	rpsD		COG0522	30S ribosomal protein S4
AMANMOLG_04040	CDS	462				hypothetical protein
AMANMOLG_04041	CDS	789				hypothetical protein
AMANMOLG_04042	CDS	384				hypothetical protein
AMANMOLG_04043	CDS	1407		2.3.1.20		Putative diacyglycerol O-acyltransferase
AMANMOLG_04044	tRNA	83				tRNA-Ala(ggc)
AMANMOLG_04045	CDS	645				hypothetical protein
AMANMOLG_04046	CDS	414				hypothetical protein
AMANMOLG_04047	CDS	765	bpoC_3	1.11.1.18	COG0596	Putative non-heme bromoperoxidase BpoC
AMANMOLG_04048	CDS	318	mhuD	1.14.99.57	COG2329	Heme oxygenase (mycobilin-producing)
AMANMOLG_04049	CDS	1317				hypothetical protein
AMANMOLG_04050	CDS	828				hypothetical protein
AMANMOLG_04051	CDS	549				hypothetical protein
AMANMOLG_04052	CDS	894			COG3391	PE-PGRS family protein PE_PGRS18
AMANMOLG_04053	CDS	174	rpmF			50S ribosomal protein L32
AMANMOLG_04054	CDS	1008			COG3391	PE-PGRS family protein PE_PGRS17
AMANMOLG_04055	CDS	1176				PE-PGRS family protein PE_PGRS16
AMANMOLG_04056	CDS	882				hypothetical protein
AMANMOLG_04057	CDS	585				hypothetical protein
AMANMOLG_04058	CDS	1026				hypothetical protein
AMANMOLG_04059	CDS	438				hypothetical protein
AMANMOLG_04060	CDS	1146	embR_2		COG1716	Transcriptional regulatory protein EmbR
AMANMOLG_04061	CDS	1137	moaA1_2	4.1.99.22	COG2896	GTP 3',8-cyclase 1
AMANMOLG_04062	CDS	2235				hypothetical protein
AMANMOLG_04063	CDS	780				hypothetical protein
AMANMOLG_04064	CDS	336				hypothetical protein
AMANMOLG_04065	CDS	330				hypothetical protein
AMANMOLG_04066	CDS	483				hypothetical protein
AMANMOLG_04067	CDS	426				hypothetical protein
AMANMOLG_04068	CDS	228				hypothetical protein
AMANMOLG_04069	CDS	840				hypothetical protein
AMANMOLG_04070	CDS	672				putative PPE family protein PPE51
AMANMOLG_04071	CDS	300				PE family protein PE13
AMANMOLG_04072	CDS	1182				PPE family protein PPE26
AMANMOLG_04073	CDS	237				hypothetical protein
AMANMOLG_04074	CDS	531				hypothetical protein
AMANMOLG_04075	CDS	234				hypothetical protein
AMANMOLG_04076	CDS	162				hypothetical protein
AMANMOLG_04077	CDS	927	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
AMANMOLG_04078	CDS	1095				hypothetical protein
AMANMOLG_04079	CDS	771				hypothetical protein
AMANMOLG_04080	CDS	513				hypothetical protein
AMANMOLG_04081	CDS	609				hypothetical protein
AMANMOLG_04082	CDS	582				hypothetical protein
AMANMOLG_04083	CDS	1101				hypothetical protein
AMANMOLG_04084	CDS	519				hypothetical protein
AMANMOLG_04085	CDS	462		3.1.1.74		putative cutinase
AMANMOLG_04086	CDS	1257				hypothetical protein
AMANMOLG_04087	CDS	300				PE family protein PE13
AMANMOLG_04088	CDS	264				hypothetical protein
AMANMOLG_04089	CDS	1170	moeZ_2		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
AMANMOLG_04090	CDS	129				hypothetical protein
AMANMOLG_04091	CDS	273				hypothetical protein
AMANMOLG_04092	CDS	597				hypothetical protein
AMANMOLG_04093	CDS	864				hypothetical protein
AMANMOLG_04094	CDS	177			COG0589	Universal stress protein
AMANMOLG_04095	CDS	279				hypothetical protein
AMANMOLG_04096	CDS	474				hypothetical protein
AMANMOLG_04097	CDS	1149				hypothetical protein
AMANMOLG_04098	CDS	327				IS3 family transposase IS987
AMANMOLG_04099	CDS	885				IS3 family transposase IS987
AMANMOLG_04100	CDS	816				hypothetical protein
AMANMOLG_04101	CDS	231				hypothetical protein
AMANMOLG_04102	CDS	162				IS110 family transposase IS1547
AMANMOLG_04103	CDS	147				hypothetical protein
AMANMOLG_04104	CDS	243				hypothetical protein
AMANMOLG_04105	CDS	267				hypothetical protein
AMANMOLG_04106	CDS	555	tadA_3	3.5.4.33		tRNA-specific adenosine deaminase
AMANMOLG_04107	CDS	312				hypothetical protein
AMANMOLG_04108	CDS	273	sseC2			putative protein
AMANMOLG_04109	CDS	834	cysA1	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase
AMANMOLG_04110	CDS	333				hypothetical protein
AMANMOLG_04111	CDS	927				hypothetical protein
AMANMOLG_04112	CDS	870				hypothetical protein
AMANMOLG_04113	CDS	492				hypothetical protein
AMANMOLG_04114	CDS	408				hypothetical protein
AMANMOLG_04115	CDS	438			COG3039	IS5 family transposase ISMt1
AMANMOLG_04116	CDS	726				hypothetical protein
AMANMOLG_04117	CDS	456				PPE family protein PPE18
AMANMOLG_04118	CDS	513				hypothetical protein
AMANMOLG_04119	CDS	666				IS110 family transposase ISArsp3
AMANMOLG_04120	CDS	441				hypothetical protein
AMANMOLG_04121	CDS	330				hypothetical protein
AMANMOLG_04122	CDS	312				hypothetical protein
AMANMOLG_04123	CDS	345	hmp_5	1.14.12.17		Flavohemoprotein
AMANMOLG_04124	CDS	330				hypothetical protein
AMANMOLG_04125	CDS	243				hypothetical protein
AMANMOLG_04126	CDS	207				hypothetical protein
